id_transaccion,id_contrato,id_cliente,id_producto,fecha,ingreso,costo,margen
6830,323,134,3,2024-02-25,234.18,64.13,170.05
6831,323,134,3,2024-03-26,229.18,61.25,167.93
6832,323,134,3,2024-04-25,221.84,61.38,160.46
6833,323,134,3,2024-05-25,218.05,61.47,156.58
6834,323,134,3,2024-06-24,230.86,61.27,169.59
6835,323,134,3,2024-07-24,218.58,60.33,158.25
6836,323,134,3,2024-08-23,227.36,62.83,164.53
6837,323,134,3,2024-09-22,218.44,60.3,158.14
6838,323,134,3,2024-10-22,236.0,64.43,171.57
6839,323,134,3,2024-11-21,230.59,61.4,169.19
6840,324,134,12,2023-01-01,112.84,34.05,78.79
6841,324,134,12,2023-01-31,113.03,34.64,78.39
6842,324,134,12,2023-03-02,113.6,34.97,78.63
6843,324,134,12,2023-04-01,114.84,32.25,82.59
6844,324,134,12,2023-05-01,114.86,32.07,82.79
6845,324,134,12,2023-05-31,111.72,34.5,77.22
6846,324,134,12,2023-06-30,115.94,32.3,83.64
6847,324,134,12,2023-07-30,111.26,32.7,78.56
6848,324,134,12,2023-08-29,116.0,33.33,82.67
6849,324,134,12,2023-09-28,111.98,33.28,78.7
6850,324,134,12,2023-10-28,113.74,32.78,80.96
6851,324,134,12,2023-11-27,117.21,33.76,83.45
6852,324,134,12,2023-12-27,114.29,34.24,80.05
6853,324,134,12,2024-01-26,111.55,34.25,77.3
6854,324,134,12,2024-02-25,111.19,33.9,77.29
6855,324,134,12,2024-03-26,115.0,32.73,82.27
6856,324,134,12,2024-04-25,110.59,34.24,76.35
6857,324,134,12,2024-05-25,117.27,34.32,82.95
6858,324,134,12,2024-06-24,107.77,34.56,73.21
6859,324,134,12,2024-07-24,109.43,32.07,77.36
6860,324,134,12,2024-08-23,114.39,32.08,82.31
6861,324,134,12,2024-09-22,110.38,31.98,78.4
6862,324,134,12,2024-10-22,114.13,35.09,79.04
6863,324,134,12,2024-11-21,115.45,32.56,82.89
6864,325,135,7,2023-01-01,5.02,1.19,3.83
6865,325,135,7,2023-01-31,4.8,1.21,3.59
6866,325,135,7,2023-03-02,4.82,1.16,3.66
6867,325,135,7,2023-04-01,4.87,1.26,3.61
6868,325,135,7,2023-05-01,4.95,1.2,3.75
6869,325,135,7,2023-05-31,4.94,1.22,3.72
6870,325,135,7,2023-06-30,4.58,1.16,3.42
6871,325,135,7,2023-07-30,4.81,1.2,3.61
6872,325,135,7,2023-08-29,4.85,1.18,3.67
6873,325,135,7,2023-09-28,4.83,1.2,3.63
6874,325,135,7,2023-10-28,4.87,1.19,3.68
6875,325,135,7,2023-11-27,4.61,1.16,3.45
6876,325,135,7,2023-12-27,4.59,1.25,3.34
6877,325,135,7,2024-01-26,4.94,1.23,3.71
6878,325,135,7,2024-02-25,4.89,1.22,3.67
6879,325,135,7,2024-03-26,4.87,1.24,3.63
6880,325,135,7,2024-04-25,4.68,1.21,3.47
6881,325,135,7,2024-05-25,4.8,1.24,3.56
6882,325,135,7,2024-06-24,4.59,1.25,3.34
6883,325,135,7,2024-07-24,4.65,1.23,3.42
6884,325,135,7,2024-08-23,5.02,1.18,3.84
6885,325,135,7,2024-09-22,4.9,1.19,3.71
6886,325,135,7,2024-10-22,4.8,1.17,3.63
6887,325,135,7,2024-11-21,4.71,1.18,3.53
6888,326,136,5,2023-01-01,106.41,23.05,83.36
6889,326,136,5,2023-01-31,106.55,24.39,82.16
6890,326,136,5,2023-03-02,114.85,22.96,91.89
6891,326,136,5,2023-04-01,114.16,24.42,89.74
6892,326,136,5,2023-05-01,115.04,23.19,91.85
6893,327,136,7,2023-01-01,9.13,2.11,7.02
6894,327,136,7,2023-01-31,8.63,2.15,6.48
6895,327,136,7,2023-03-02,9.3,2.3,7.0
6896,327,136,7,2023-04-01,8.89,2.18,6.71
6897,327,136,7,2023-05-01,9.02,2.28,6.74
6898,327,136,7,2023-05-31,8.98,2.24,6.74
6899,327,136,7,2023-06-30,8.85,2.15,6.7
6900,327,136,7,2023-07-30,8.79,2.13,6.66
6901,327,136,7,2023-08-29,9.1,2.32,6.78
6902,327,136,7,2023-09-28,8.87,2.28,6.59
6903,327,136,7,2023-10-28,8.76,2.25,6.51
6904,327,136,7,2023-11-27,8.95,2.26,6.69
6905,327,136,7,2023-12-27,8.53,2.31,6.22
6906,327,136,7,2024-01-26,8.47,2.23,6.24
6907,327,136,7,2024-02-25,8.53,2.31,6.22
6908,327,136,7,2024-03-26,8.6,2.17,6.43
6909,327,136,7,2024-04-25,9.05,2.24,6.81
6910,327,136,7,2024-05-25,9.0,2.18,6.82
6911,327,136,7,2024-06-24,8.81,2.28,6.53
6912,327,136,7,2024-07-24,9.08,2.26,6.82
6913,327,136,7,2024-08-23,8.56,2.31,6.25
6914,327,136,7,2024-09-22,8.76,2.14,6.62
6915,327,136,7,2024-10-22,8.62,2.19,6.43
6916,327,136,7,2024-11-21,8.85,2.2,6.65
6917,328,137,6,2023-01-01,1.87,0.36,1.51
6918,328,137,6,2023-01-31,1.88,0.36,1.52
6919,328,137,6,2023-03-02,1.82,0.35,1.47
6920,328,137,6,2023-04-01,1.78,0.37,1.41
6921,328,137,6,2023-05-01,1.83,0.37,1.46
6922,328,137,6,2023-05-31,1.81,0.36,1.45
6923,328,137,6,2023-06-30,1.88,0.36,1.52
6924,328,137,6,2023-07-30,1.79,0.37,1.42
6925,328,137,6,2023-08-29,1.76,0.38,1.38
6926,328,137,6,2023-09-28,1.89,0.38,1.51
6927,328,137,6,2023-10-28,1.75,0.35,1.4
6928,328,137,6,2023-11-27,1.88,0.36,1.52
6929,328,137,6,2023-12-27,1.91,0.38,1.53
6930,328,137,6,2024-01-26,1.89,0.36,1.53
6931,328,137,6,2024-02-25,1.79,0.38,1.41
6932,328,137,6,2024-03-26,1.74,0.38,1.36
6933,328,137,6,2024-04-25,1.9,0.35,1.55
6934,328,137,6,2024-05-25,1.91,0.37,1.54
6935,328,137,6,2024-06-24,1.86,0.38,1.48
6936,328,137,6,2024-07-24,1.9,0.36,1.54
6937,328,137,6,2024-08-23,1.77,0.35,1.42
6938,328,137,6,2024-09-22,1.84,0.35,1.49
6939,328,137,6,2024-10-22,1.88,0.38,1.5
6940,328,137,6,2024-11-21,1.75,0.36,1.39
6941,329,137,3,2023-01-01,184.62,51.45,133.17
6942,329,137,3,2023-01-31,200.1,55.77,144.33
6943,329,137,3,2023-03-02,187.12,51.98,135.14
6944,329,137,3,2023-04-01,202.27,55.79,146.48
6945,329,137,3,2023-05-01,200.37,56.44,143.93
6946,329,137,3,2023-05-31,201.21,52.12,149.09
6947,329,137,3,2023-06-30,195.0,51.72,143.28
6948,329,137,3,2023-07-30,192.23,54.37,137.86
6949,329,137,3,2023-08-29,185.22,54.3,130.92
6950,329,137,3,2023-09-28,202.99,55.57,147.42
6951,329,137,3,2023-10-28,197.57,54.65,142.92
6952,329,137,3,2023-11-27,195.97,54.61,141.36
6953,329,137,3,2023-12-27,203.1,51.78,151.32
6954,329,137,3,2024-01-26,200.14,54.23,145.91
6955,329,137,3,2024-02-25,185.49,56.43,129.06
6956,329,137,3,2024-03-26,184.85,54.46,130.39
6957,329,137,3,2024-04-25,196.6,55.66,140.94
6958,329,137,3,2024-05-25,192.41,53.87,138.54
6959,329,137,3,2024-06-24,198.0,55.76,142.24
6960,329,137,3,2024-07-24,193.19,54.24,138.95
6961,329,137,3,2024-08-23,185.93,53.76,132.17
6962,329,137,3,2024-09-22,201.33,54.42,146.91
6963,329,137,3,2024-10-22,201.81,53.88,147.93
6964,329,137,3,2024-11-21,193.49,55.77,137.72
6965,330,138,4,2023-01-01,67.82,13.6,54.22
6966,330,138,4,2023-01-31,65.63,12.78,52.85
6967,331,138,10,2023-01-01,6.59,2.49,4.1
6968,331,138,10,2023-01-31,6.56,2.57,3.99
6969,331,138,10,2023-03-02,6.02,2.43,3.59
6970,331,138,10,2023-04-01,6.07,2.62,3.45
6971,331,138,10,2023-05-01,6.35,2.62,3.73
6972,331,138,10,2023-05-31,6.31,2.65,3.66
6973,331,138,10,2023-06-30,6.1,2.56,3.54
6974,331,138,10,2023-07-30,6.37,2.56,3.81
6975,331,138,10,2023-08-29,6.33,2.44,3.89
6976,331,138,10,2023-09-28,6.52,2.4,4.12
6977,331,138,10,2023-10-28,6.17,2.63,3.54
6978,331,138,10,2023-11-27,6.27,2.62,3.65
6979,331,138,10,2023-12-27,6.19,2.63,3.56
6980,331,138,10,2024-01-26,6.43,2.55,3.88
6981,331,138,10,2024-02-25,6.15,2.63,3.52
6982,331,138,10,2024-03-26,6.31,2.62,3.69
6983,331,138,10,2024-04-25,6.34,2.49,3.85
6984,331,138,10,2024-05-25,6.49,2.63,3.86
6985,331,138,10,2024-06-24,6.01,2.48,3.53
6986,331,138,10,2024-07-24,6.16,2.41,3.75
6987,331,138,10,2024-08-23,6.08,2.44,3.64
6988,331,138,10,2024-09-22,6.31,2.46,3.85
6989,331,138,10,2024-10-22,6.01,2.56,3.45
6990,331,138,10,2024-11-21,6.1,2.5,3.6
6991,332,138,8,2023-01-01,167.08,53.1,113.98
6992,332,138,8,2023-01-31,176.22,53.7,122.52
6993,332,138,8,2023-03-02,167.71,52.1,115.61
6994,332,138,8,2023-04-01,162.48,56.88,105.6
6995,332,138,8,2023-05-01,175.51,55.31,120.2
6996,332,138,8,2023-05-31,165.63,54.26,111.37
6997,332,138,8,2023-06-30,170.83,52.52,118.31
6998,332,138,8,2023-07-30,165.58,53.58,112.0
6999,332,138,8,2023-08-29,164.06,54.85,109.21
7000,332,138,8,2023-09-28,168.63,55.59,113.04
7001,332,138,8,2023-10-28,177.48,56.3,121.18
7002,332,138,8,2023-11-27,176.19,53.08,123.11
7003,332,138,8,2023-12-27,172.25,52.69,119.56
7004,332,138,8,2024-01-26,162.11,55.12,106.99
7005,332,138,8,2024-02-25,175.44,55.55,119.89
7006,332,138,8,2024-03-26,162.74,57.02,105.72
7007,332,138,8,2024-04-25,164.08,56.65,107.43
7008,332,138,8,2024-05-25,166.01,52.53,113.48
7009,332,138,8,2024-06-24,165.17,55.98,109.19
7010,332,138,8,2024-07-24,176.94,56.3,120.64
7011,332,138,8,2024-08-23,170.0,55.53,114.47
7012,332,138,8,2024-09-22,166.77,54.55,112.22
7013,332,138,8,2024-10-22,174.76,55.84,118.92
7014,332,138,8,2024-11-21,175.66,53.22,122.44
7015,333,139,11,2023-01-01,3.17,1.37,1.8
7016,333,139,11,2023-01-31,3.32,1.36,1.96
7017,333,139,11,2023-03-02,3.33,1.47,1.86
7018,333,139,11,2023-04-01,3.21,1.47,1.74
7019,333,139,11,2023-05-01,3.34,1.41,1.93
7020,333,139,11,2023-05-31,3.44,1.45,1.99
7021,333,139,11,2023-06-30,3.27,1.49,1.78
7022,333,139,11,2023-07-30,3.25,1.43,1.82
7023,333,139,11,2023-08-29,3.44,1.45,1.99
7024,333,139,11,2023-09-28,3.14,1.44,1.7
7025,333,139,11,2023-10-28,3.14,1.43,1.71
7026,333,139,11,2023-11-27,3.18,1.43,1.75
7027,333,139,11,2023-12-27,3.39,1.41,1.98
7028,333,139,11,2024-01-26,3.4,1.42,1.98
7029,333,139,11,2024-02-25,3.45,1.48,1.97
7030,333,139,11,2024-03-26,3.31,1.45,1.86
7031,333,139,11,2024-04-25,3.16,1.38,1.78
7032,333,139,11,2024-05-25,3.22,1.36,1.86
7033,333,139,11,2024-06-24,3.4,1.47,1.93
7034,333,139,11,2024-07-24,3.15,1.44,1.71
7035,333,139,11,2024-08-23,3.32,1.4,1.92
7036,333,139,11,2024-09-22,3.19,1.46,1.73
7037,333,139,11,2024-10-22,3.41,1.36,2.05
7038,333,139,11,2024-11-21,3.26,1.44,1.82
7039,334,139,12,2023-01-01,343.0,102.95,240.05
7040,335,139,6,2023-01-01,7.35,1.49,5.86
7041,335,139,6,2023-01-31,7.22,1.43,5.79
7042,335,139,6,2023-03-02,7.33,1.42,5.91
7043,335,139,6,2023-04-01,7.0,1.43,5.57
7044,335,139,6,2023-05-01,7.03,1.39,5.64
7045,335,139,6,2023-05-31,7.04,1.46,5.58
7046,335,139,6,2023-06-30,7.44,1.45,5.99
7047,335,139,6,2023-07-30,7.6,1.43,6.17
7048,335,139,6,2023-08-29,6.96,1.47,5.49
7049,335,139,6,2023-09-28,7.58,1.48,6.1
7050,335,139,6,2023-10-28,6.94,1.47,5.47
7051,335,139,6,2023-11-27,7.56,1.45,6.11
7052,335,139,6,2023-12-27,7.31,1.39,5.92
7053,335,139,6,2024-01-26,7.61,1.43,6.18
7054,335,139,6,2024-02-25,7.32,1.39,5.93
7055,335,139,6,2024-03-26,7.02,1.48,5.54
7056,335,139,6,2024-04-25,7.42,1.43,5.99
7057,335,139,6,2024-05-25,7.16,1.44,5.72
7058,335,139,6,2024-06-24,7.62,1.39,6.23
7059,335,139,6,2024-07-24,7.29,1.46,5.83
7060,335,139,6,2024-08-23,7.5,1.4,6.1
7061,335,139,6,2024-09-22,7.66,1.48,6.18
7062,335,139,6,2024-10-22,7.0,1.41,5.59
7063,335,139,6,2024-11-21,7.2,1.43,5.77
7064,336,140,4,2023-01-01,143.35,27.7,115.65
7065,336,140,4,2023-01-31,140.49,28.68,111.81
7066,336,140,4,2023-03-02,131.09,27.34,103.75
7067,336,140,4,2023-04-01,134.23,28.52,105.71
7068,336,140,4,2023-05-01,142.62,28.28,114.34
7069,336,140,4,2023-05-31,139.67,27.9,111.77
7070,336,140,4,2023-06-30,131.43,27.38,104.05
7071,336,140,4,2023-07-30,137.16,27.3,109.86
7072,336,140,4,2023-08-29,135.19,27.53,107.66
7073,336,140,4,2023-09-28,131.76,27.09,104.67
7074,336,140,4,2023-10-28,140.64,26.96,113.68
7075,336,140,4,2023-11-27,131.17,27.5,103.67
7076,336,140,4,2023-12-27,137.05,28.0,109.05
7077,336,140,4,2024-01-26,132.45,26.87,105.58
7078,336,140,4,2024-02-25,132.28,26.9,105.38
7079,336,140,4,2024-03-26,134.63,27.75,106.88
7080,336,140,4,2024-04-25,133.15,29.31,103.84
7081,336,140,4,2024-05-25,140.24,29.52,110.72
7082,336,140,4,2024-06-24,143.09,26.98,116.11
7083,336,140,4,2024-07-24,139.42,28.71,110.71
7084,336,140,4,2024-08-23,134.27,28.45,105.82
7085,336,140,4,2024-09-22,132.34,28.0,104.34
7086,336,140,4,2024-10-22,141.09,29.38,111.71
7087,336,140,4,2024-11-21,136.69,28.89,107.8
7088,337,140,1,2023-01-01,63.25,15.16,48.09
7089,337,140,1,2023-01-31,64.26,16.23,48.03
7090,337,140,1,2023-03-02,65.26,16.24,49.02
7091,337,140,1,2023-04-01,62.06,15.8,46.26
7092,337,140,1,2023-05-01,64.04,15.94,48.1
7093,337,140,1,2023-05-31,61.97,15.7,46.27
7094,337,140,1,2023-06-30,63.81,15.72,48.09
7095,337,140,1,2023-07-30,64.43,15.66,48.77
7096,337,140,1,2023-08-29,61.02,15.94,45.08
7097,337,140,1,2023-09-28,61.82,15.44,46.38
7098,337,140,1,2023-10-28,62.1,16.27,45.83
7099,337,140,1,2023-11-27,65.6,15.49,50.11
7100,337,140,1,2023-12-27,65.91,14.99,50.92
7101,337,140,1,2024-01-26,61.49,15.63,45.86
7102,337,140,1,2024-02-25,61.18,15.28,45.9
7103,337,140,1,2024-03-26,62.92,15.0,47.92
7104,337,140,1,2024-04-25,61.78,15.23,46.55
7105,337,140,1,2024-05-25,63.9,16.26,47.64
7106,337,140,1,2024-06-24,63.86,15.16,48.7
7107,337,140,1,2024-07-24,62.21,15.2,47.01
7108,337,140,1,2024-08-23,60.92,16.08,44.84
7109,337,140,1,2024-09-22,63.73,15.46,48.27
7110,337,140,1,2024-10-22,61.29,15.65,45.64
7111,337,140,1,2024-11-21,66.15,16.1,50.05
7112,338,140,10,2023-01-01,6.49,2.63,3.86
7113,338,140,10,2023-01-31,6.62,2.64,3.98
7114,338,140,10,2023-03-02,7.0,2.74,4.26
7115,338,140,10,2023-04-01,6.63,2.77,3.86
7116,338,140,10,2023-05-01,6.38,2.73,3.65
7117,338,140,10,2023-05-31,6.87,2.57,4.3
7118,338,140,10,2023-06-30,6.42,2.62,3.8
7119,338,140,10,2023-07-30,6.81,2.77,4.04
7120,338,140,10,2023-08-29,6.65,2.63,4.02
7121,338,140,10,2023-09-28,6.77,2.78,3.99
7122,338,140,10,2023-10-28,6.78,2.8,3.98
7123,338,140,10,2023-11-27,6.7,2.81,3.89
7124,338,140,10,2023-12-27,6.5,2.63,3.87
7125,338,140,10,2024-01-26,6.61,2.57,4.04
7126,338,140,10,2024-02-25,6.52,2.73,3.79
7127,338,140,10,2024-03-26,6.8,2.58,4.22
7128,338,140,10,2024-04-25,6.52,2.61,3.91
7129,338,140,10,2024-05-25,6.45,2.76,3.69
7130,338,140,10,2024-06-24,6.42,2.67,3.75
7131,338,140,10,2024-07-24,7.02,2.61,4.41
7132,338,140,10,2024-08-23,6.41,2.76,3.65
7133,338,140,10,2024-09-22,6.91,2.55,4.36
7134,338,140,10,2024-10-22,6.39,2.69,3.7
7135,338,140,10,2024-11-21,6.96,2.6,4.36
7136,339,141,6,2023-01-01,7.58,1.51,6.07
7137,340,142,8,2023-01-01,217.94,72.56,145.38
7138,340,142,8,2023-01-31,216.85,72.05,144.8
7139,340,142,8,2023-03-02,220.83,70.35,150.48
7140,340,142,8,2023-04-01,231.54,75.6,155.94
7141,340,142,8,2023-05-01,227.76,73.63,154.13
7142,340,142,8,2023-05-31,218.48,73.35,145.13
7143,340,142,8,2023-06-30,232.92,71.38,161.54
7144,340,142,8,2023-07-30,219.31,69.99,149.32
7145,340,142,8,2023-08-29,230.73,69.64,161.09
7146,340,142,8,2023-09-28,216.71,72.03,144.68
7147,340,142,8,2023-10-28,229.03,70.48,158.55
7148,340,142,8,2023-11-27,215.94,73.14,142.8
7149,340,142,8,2023-12-27,222.05,69.8,152.25
7150,340,142,8,2024-01-26,224.41,69.95,154.46
7151,340,142,8,2024-02-25,218.79,68.63,150.16
7152,340,142,8,2024-03-26,221.29,69.55,151.74
7153,340,142,8,2024-04-25,219.9,69.59,150.31
7154,340,142,8,2024-05-25,233.76,75.28,158.48
7155,340,142,8,2024-06-24,233.91,68.54,165.37
7156,340,142,8,2024-07-24,215.06,73.8,141.26
7157,340,142,8,2024-08-23,233.92,71.93,161.99
7158,340,142,8,2024-09-22,231.72,71.91,159.81
7159,340,142,8,2024-10-22,228.53,73.82,154.71
7160,340,142,8,2024-11-21,218.72,72.59,146.13
7161,341,142,4,2023-01-01,153.95,30.69,123.26
7162,341,142,4,2023-01-31,148.47,32.52,115.95
7163,341,142,4,2023-03-02,147.98,32.01,115.97
7164,341,142,4,2023-04-01,153.54,30.42,123.12
7165,341,142,4,2023-05-01,147.77,31.71,116.06
7166,341,142,4,2023-05-31,155.72,31.3,124.42
7167,341,142,4,2023-06-30,153.34,31.51,121.83
7168,341,142,4,2023-07-30,159.34,30.17,129.17
7169,341,142,4,2023-08-29,158.31,30.58,127.73
7170,341,142,4,2023-09-28,147.36,31.15,116.21
7171,341,142,4,2023-10-28,158.31,29.76,128.55
7172,341,142,4,2023-11-27,151.62,30.57,121.05
7173,341,142,4,2023-12-27,152.21,29.63,122.58
7174,341,142,4,2024-01-26,149.87,32.61,117.26
7175,341,142,4,2024-02-25,156.98,31.25,125.73
7176,341,142,4,2024-03-26,157.11,32.22,124.89
7177,341,142,4,2024-04-25,153.7,31.37,122.33
7178,341,142,4,2024-05-25,144.82,31.17,113.65
7179,341,142,4,2024-06-24,147.74,32.21,115.53
7180,341,142,4,2024-07-24,145.73,29.7,116.03
7181,341,142,4,2024-08-23,148.54,30.19,118.35
7182,341,142,4,2024-09-22,146.48,29.95,116.53
7183,341,142,4,2024-10-22,148.82,31.51,117.31
7184,341,142,4,2024-11-21,159.69,31.87,127.82
7185,342,143,4,2023-01-01,154.61,31.86,122.75
7186,342,143,4,2023-01-31,160.57,34.54,126.03
7187,342,143,4,2023-03-02,167.41,31.61,135.8
7188,342,143,4,2023-04-01,165.7,34.72,130.98
7189,342,143,4,2023-05-01,154.59,33.73,120.86
7190,342,143,4,2023-05-31,168.38,33.93,134.45
7191,342,143,4,2023-06-30,155.99,34.56,121.43
7192,342,143,4,2023-07-30,156.06,32.9,123.16
7193,342,143,4,2023-08-29,165.11,32.6,132.51
7194,342,143,4,2023-09-28,161.38,33.91,127.47
7195,342,143,4,2023-10-28,158.73,34.07,124.66
7196,342,143,4,2023-11-27,160.18,32.22,127.96
7197,342,143,4,2023-12-27,158.97,34.24,124.73
7198,342,143,4,2024-01-26,167.18,32.42,134.76
7199,342,143,4,2024-02-25,159.81,33.16,126.65
7200,342,143,4,2024-03-26,158.92,32.03,126.89
7201,342,143,4,2024-04-25,158.6,34.84,123.76
7202,342,143,4,2024-05-25,166.59,32.53,134.06
7203,342,143,4,2024-06-24,158.84,31.96,126.88
7204,342,143,4,2024-07-24,169.31,33.64,135.67
7205,342,143,4,2024-08-23,162.09,33.7,128.39
7206,342,143,4,2024-09-22,158.43,32.31,126.12
7207,342,143,4,2024-10-22,158.74,31.82,126.92
7208,342,143,4,2024-11-21,160.28,34.7,125.58
7209,343,143,1,2023-01-01,241.53,61.98,179.55
7210,343,143,1,2023-01-31,234.63,60.24,174.39
7211,343,143,1,2023-03-02,248.0,57.66,190.34
7212,343,143,1,2023-04-01,247.48,57.53,189.95
7213,343,143,1,2023-05-01,235.12,60.94,174.18
7214,343,143,1,2023-05-31,247.84,59.58,188.26
7215,343,143,1,2023-06-30,251.05,61.27,189.78
7216,343,143,1,2023-07-30,245.05,61.87,183.18
7217,343,143,1,2023-08-29,243.94,60.08,183.86
7218,343,143,1,2023-09-28,231.85,57.48,174.37
7219,343,143,1,2023-10-28,232.62,57.6,175.02
7220,343,143,1,2023-11-27,237.4,56.48,180.92
7221,343,143,1,2023-12-27,230.95,60.56,170.39
7222,343,143,1,2024-01-26,242.36,61.57,180.79
7223,343,143,1,2024-02-25,234.86,56.65,178.21
7224,343,143,1,2024-03-26,250.28,60.43,189.85
7225,343,143,1,2024-04-25,242.79,61.2,181.59
7226,343,143,1,2024-05-25,236.7,60.92,175.78
7227,343,143,1,2024-06-24,230.89,57.49,173.4
7228,343,143,1,2024-07-24,236.37,58.6,177.77
7229,343,143,1,2024-08-23,251.01,60.54,190.47
7230,343,143,1,2024-09-22,237.17,57.72,179.45
7231,343,143,1,2024-10-22,246.92,60.73,186.19
7232,343,143,1,2024-11-21,248.09,59.49,188.6
7233,344,144,8,2023-01-01,150.18,51.49,98.69
7234,344,144,8,2023-01-31,145.97,49.69,96.28
7235,344,144,8,2023-03-02,160.09,47.19,112.9
7236,344,144,8,2023-04-01,153.34,46.88,106.46
7237,344,144,8,2023-05-01,151.71,50.44,101.27
7238,344,144,8,2023-05-31,149.19,51.5,97.69
7239,344,144,8,2023-06-30,155.49,46.82,108.67
7240,344,144,8,2023-07-30,155.03,48.69,106.34
7241,344,144,8,2023-08-29,153.9,47.43,106.47
7242,344,144,8,2023-09-28,157.37,46.72,110.65
7243,344,144,8,2023-10-28,145.57,49.79,95.78
7244,344,144,8,2023-11-27,155.73,47.81,107.92
7245,344,144,8,2023-12-27,157.08,48.12,108.96
7246,344,144,8,2024-01-26,146.57,48.74,97.83
7247,344,144,8,2024-02-25,154.29,47.39,106.9
7248,344,144,8,2024-03-26,153.81,50.07,103.74
7249,344,144,8,2024-04-25,150.73,50.68,100.05
7250,344,144,8,2024-05-25,152.4,46.87,105.53
7251,344,144,8,2024-06-24,154.34,50.53,103.81
7252,344,144,8,2024-07-24,150.47,51.47,99.0
7253,344,144,8,2024-08-23,147.43,49.92,97.51
7254,344,144,8,2024-09-22,150.28,48.17,102.11
7255,344,144,8,2024-10-22,158.98,48.98,110.0
7256,344,144,8,2024-11-21,157.91,47.51,110.4
7257,345,144,1,2023-01-01,246.8,63.69,183.11
7258,345,144,1,2023-01-31,268.2,65.97,202.23
7259,345,144,1,2023-03-02,249.54,63.69,185.85
7260,345,144,1,2023-04-01,250.77,64.86,185.91
7261,345,144,1,2023-05-01,248.57,63.14,185.43
7262,345,144,1,2023-05-31,257.88,62.63,195.25
7263,345,144,1,2023-06-30,246.05,63.92,182.13
7264,345,144,1,2023-07-30,247.77,62.04,185.73
7265,345,144,1,2023-08-29,252.97,60.22,192.75
7266,345,144,1,2023-09-28,250.04,61.39,188.65
7267,345,144,1,2023-10-28,244.52,62.38,182.14
7268,345,144,1,2023-11-27,260.96,60.47,200.49
7269,345,144,1,2023-12-27,254.5,60.43,194.07
7270,345,144,1,2024-01-26,259.62,65.53,194.09
7271,345,144,1,2024-02-25,249.33,63.69,185.64
7272,345,144,1,2024-03-26,255.21,63.44,191.77
7273,345,144,1,2024-04-25,252.03,65.23,186.8
7274,345,144,1,2024-05-25,261.0,60.33,200.67
7275,345,144,1,2024-06-24,265.05,66.25,198.8
7276,345,144,1,2024-07-24,256.62,63.62,193.0
7277,345,144,1,2024-08-23,253.53,65.05,188.48
7278,345,144,1,2024-09-22,267.15,62.76,204.39
7279,345,144,1,2024-10-22,245.45,64.13,181.32
7280,345,144,1,2024-11-21,267.27,64.76,202.51
7281,346,144,4,2023-01-01,35.75,7.34,28.41
7282,346,144,4,2023-01-31,32.7,7.19,25.51
7283,347,145,4,2023-01-01,154.92,30.15,124.77
7284,347,145,4,2023-01-31,148.51,32.68,115.83
7285,347,145,4,2023-03-02,153.34,32.38,120.96
7286,347,145,4,2023-04-01,158.36,30.56,127.8
7287,347,145,4,2023-05-01,159.77,31.88,127.89
7288,347,145,4,2023-05-31,154.07,30.78,123.29
7289,347,145,4,2023-06-30,156.87,32.19,124.68
7290,347,145,4,2023-07-30,149.09,30.56,118.53
7291,347,145,4,2023-08-29,161.25,33.17,128.08
7292,347,145,4,2023-09-28,148.77,30.12,118.65
7293,347,145,4,2023-10-28,147.67,30.18,117.49
7294,347,145,4,2023-11-27,154.19,30.98,123.21
7295,347,145,4,2023-12-27,157.53,32.01,125.52
7296,347,145,4,2024-01-26,157.98,30.48,127.5
7297,347,145,4,2024-02-25,152.81,32.06,120.75
7298,347,145,4,2024-03-26,160.82,32.09,128.73
7299,347,145,4,2024-04-25,150.88,32.33,118.55
7300,347,145,4,2024-05-25,158.95,31.43,127.52
7301,347,145,4,2024-06-24,155.66,30.91,124.75
7302,347,145,4,2024-07-24,160.1,31.91,128.19
7303,347,145,4,2024-08-23,152.87,32.28,120.59
7304,347,145,4,2024-09-22,148.45,30.56,117.89
7305,347,145,4,2024-10-22,150.78,30.23,120.55
7306,347,145,4,2024-11-21,155.47,33.15,122.32
7307,348,145,1,2023-01-01,93.71,23.17,70.54
7308,348,145,1,2023-01-31,97.92,24.65,73.27
7309,348,145,1,2023-03-02,99.53,24.52,75.01
7310,348,145,1,2023-04-01,92.12,23.32,68.8
7311,348,145,1,2023-05-01,99.03,22.64,76.39
7312,348,145,1,2023-05-31,98.08,24.03,74.05
7313,349,146,5,2023-01-01,24.55,5.15,19.4
7314,349,146,5,2023-01-31,25.78,5.14,20.64
7315,349,146,5,2023-03-02,23.74,5.39,18.35
7316,349,146,5,2023-04-01,24.69,5.12,19.57
7317,349,146,5,2023-05-01,25.73,5.5,20.23
7318,349,146,5,2023-05-31,25.35,5.31,20.04
7319,349,146,5,2023-06-30,25.16,5.45,19.71
7320,349,146,5,2023-07-30,24.99,5.5,19.49
7321,349,146,5,2023-08-29,25.89,5.41,20.48
7322,349,146,5,2023-09-28,24.99,5.18,19.81
7323,349,146,5,2023-10-28,25.73,5.4,20.33
7324,349,146,5,2023-11-27,25.6,5.13,20.47
7325,349,146,5,2023-12-27,23.78,5.39,18.39
7326,349,146,5,2024-01-26,24.01,5.22,18.79
7327,349,146,5,2024-02-25,24.75,5.26,19.49
